1000,1,10,100,50,748.3970443550074,766.12,290.9,1,10,53664.15,1,q87,sonfalse,traffictrue
1000,1,10,100,50,748.3970443550074,769.97,138.94,1,1.99,15400.79,1,q17,sonfalse,traffictrue
1000,1,10,100,50,748.3970443550074,777.3,237.46,1,41093.94,49760.49,1,q54,sonfalse,traffictrue
1000,1,10,100,50,748.3970443550074,778.87,231.5,1,149114.43,80928.34,1,q73,sonfalse,traffictrue
1000,1,10,100,50,748.3970443550074,781.08,159.43,1,32767.6,23333.16,1,q22,sonfalse,traffictrue
1000,2,10,100,50,374.1484470606496,411.27,99.4,0,20407.57,12300.1,2,q22,sonfalse,traffictrue
1000,2,10,100,50,374.1484470606496,412.01,141.16,0,24192.33,26409.85,2,q54,sonfalse,traffictrue
1000,2,10,100,50,374.1484470606496,415.33,175.52,0,9.98,29135.26,2,q87,sonfalse,traffictrue
1000,2,10,100,50,374.1484470606496,415.7,84.49,0,2,8326.19,2,q17,sonfalse,traffictrue
1000,2,10,100,50,374.1484470606496,430.84,139.11,0,100393.73,44825.17,2,q73,sonfalse,traffictrue
1000,4,10,100,50,187.02407306215326,219.56,57.76,0,14243.51,6586.29,4,q22,sonfalse,traffictrue
1000,4,10,100,50,187.02407306215326,222.18,102.01,0,9.97,15643.31,4,q87,sonfalse,traffictrue
1000,4,10,100,50,187.02407306215326,223.84,83.7,0,72277.23,23353.02,4,q73,sonfalse,traffictrue
1000,4,10,100,50,187.02407306215326,229.76,75.03,0,16334.59,14772.03,4,q54,sonfalse,traffictrue
1000,4,10,100,50,187.02407306215326,233.45,56.1,0,2,4690.29,4,q17,sonfalse,traffictrue
1000,8,10,100,50,93.46173465233007,120.08,44.23,0,59050.67,12594.15,8,q73,sonfalse,traffictrue
1000,8,10,100,50,93.46173465233007,121.63,56.95,0,9.95,8616.66,8,q87,sonfalse,traffictrue
1000,8,10,100,50,93.46173465233007,121.72,42.99,0,11834.57,7869.69,8,q54,sonfalse,traffictrue
1000,8,10,100,50,93.46173465233007,122.04,34.54,0,11388.56,3681.14,8,q22,sonfalse,traffictrue
1000,8,10,100,50,93.46173465233007,122.12,35.99,0,1.97,2470.04,8,q17,sonfalse,traffictrue
1000,16,10,100,50,46.68025976221119,62.27,21.03,0,2,1273.74,16,q17,sonfalse,traffictrue
1000,16,10,100,50,46.68025976221119,62.45,28.69,0,9.87,4479.96,16,q87,sonfalse,traffictrue
1000,16,10,100,50,46.68025976221119,63.43,19.75,0,9629.3,1932.9,16,q22,sonfalse,traffictrue
1000,16,10,100,50,46.68025976221119,64.5,27.18,0,52422.79,6834.18,16,q73,sonfalse,traffictrue
1000,16,10,100,50,46.68025976221119,65.01,23.7,0,9567.5,4248.83,16,q54,sonfalse,traffictrue
1000,32,10,100,50,23.28889922555662,32.46,13.27,0,8259.87,2171.31,32,q54,sonfalse,traffictrue
1000,32,10,100,50,23.28889922555662,32.68,11.16,0,8758.97,1016.02,32,q22,sonfalse,traffictrue
1000,32,10,100,50,23.28889922555662,32.68,15.89,0,9.65,2401.13,32,q87,sonfalse,traffictrue
1000,32,10,100,50,23.28889922555662,32.94,13.86,0,48386.27,3569.2,32,q73,sonfalse,traffictrue
1000,32,10,100,50,23.28889922555662,33.17,11.32,0,1.99,694.17,32,q17,sonfalse,traffictrue
1000,64,10,100,50,11.591923658404895,16.59,6.17,0,8374.36,537.96,64,q22,sonfalse,traffictrue
1000,64,10,100,50,11.591923658404895,16.73,8.69,0,9.46,1286.41,64,q87,sonfalse,traffictrue
1000,64,10,100,50,11.591923658404895,16.97,7.18,0,7601.82,1179.04,64,q54,sonfalse,traffictrue
1000,64,10,100,50,11.591923658404895,17.17,5.69,0,1.87,375.72,64,q17,sonfalse,traffictrue
1000,64,10,100,50,11.591923658404895,17.33,7.41,0,46432.46,1944.35,64,q73,sonfalse,traffictrue
1000,128,10,100,50,5.7406289756332125,8.3,3.16,0,8146.61,288.9,128,q22,sonfalse,traffictrue
1000,128,10,100,50,5.7406289756332125,8.3,3.58,0,7250.1,624.63,128,q54,sonfalse,traffictrue
1000,128,10,100,50,5.7406289756332125,8.45,3.83,0,45411.72,1021.1,128,q73,sonfalse,traffictrue
1000,128,10,100,50,5.7406289756332125,8.53,4.28,0,9.27,713.18,128,q87,sonfalse,traffictrue
1000,128,10,100,50,5.7406289756332125,8.65,3.41,0,1.76,205.3,128,q17,sonfalse,traffictrue
1000,256,10,100,50,2.8083033983338366,4,1.6,0,7978.71,156.77,256,q22,sonfalse,traffictrue
1000,256,10,100,50,2.8083033983338366,4.05,1.61,0,1.57,109.8,256,q17,sonfalse,traffictrue
1000,256,10,100,50,2.8083033983338366,4.06,2.04,0,43988.99,559.49,256,q73,sonfalse,traffictrue
1000,256,10,100,50,2.8083033983338366,4.16,1.95,0,7022.9,347.24,256,q54,sonfalse,traffictrue
1000,256,10,100,50,2.8083033983338366,4.18,2.13,0,9.03,396.32,256,q87,sonfalse,traffictrue
